date,industry_class,volatility,VIX
2014-04-09,Transportation and other Utilities,18.87749646357575,13.82
2014-04-09,Wholesale Trade,23.757740482942136,13.82
2014-04-09,Retail Trade,17.270097502605626,13.82
2014-04-09,"Finance, Insurance and Real Estate",16.43196092980373,13.82
2014-04-09,Services,30.829870485373583,13.82
2014-04-09,Public Administration,44.05844644877836,13.82
2014-04-10,"Agriculture, Forestry and Fishing",27.187881804532545,15.89
2014-04-10,Mining,25.84953608220893,15.89
2014-04-10,Construction,23.135402815905355,15.89
2014-04-10,Manufacturing,23.102360929861984,15.89
2014-04-10,Transportation and other Utilities,19.340722901492757,15.89
2014-04-10,Wholesale Trade,24.90354082146854,15.89
2014-04-10,Retail Trade,19.29095681172213,15.89
2014-04-10,"Finance, Insurance and Real Estate",17.471281844888576,15.89
2014-04-10,Services,32.84423721638338,15.89
2014-04-10,Public Administration,45.37271427088911,15.89
2014-04-11,"Agriculture, Forestry and Fishing",27.303637573499113,17.03
2014-04-11,Mining,25.720596519933203,17.03
2014-04-11,Construction,22.971844828599473,17.03
2014-04-11,Manufacturing,23.013355110627263,17.03
2014-04-11,Transportation and other Utilities,19.430640688179537,17.03
2014-04-11,Wholesale Trade,25.323623282300076,17.03
2014-04-11,Retail Trade,18.999234323976466,17.03
2014-04-11,"Finance, Insurance and Real Estate",17.649400605178503,17.03
2014-04-11,Services,32.6761332280901,17.03
2014-04-11,Public Administration,44.386319574133644,17.03
2014-04-14,"Agriculture, Forestry and Fishing",27.841253757673204,16.11
2014-04-14,Mining,25.750661720983235,16.11
2014-04-14,Construction,22.86914237708721,16.11
2014-04-14,Manufacturing,22.915416580398233,16.11
2014-04-14,Transportation and other Utilities,19.450414812339943,16.11
2014-04-14,Wholesale Trade,25.372471810831314,16.11
2014-04-14,Retail Trade,19.294781219592494,16.11
2014-04-14,"Finance, Insurance and Real Estate",17.90160659169859,16.11
2014-04-14,Services,32.70417358584343,16.11
2014-04-14,Public Administration,43.87128365726737,16.11
2014-04-15,"Agriculture, Forestry and Fishing",27.91676803254831,15.61
2014-04-15,Mining,25.944051826292302,15.61
2014-04-15,Construction,22.91528928946247,15.61
2014-04-15,Manufacturing,22.798342996036997,15.61
2014-04-15,Transportation and other Utilities,19.657846468055645,15.61
2014-04-15,Wholesale Trade,25.311777475063835,15.61
2014-04-15,Retail Trade,19.070075768170998,15.61
2014-04-15,"Finance, Insurance and Real Estate",18.241762381894223,15.61
2014-04-15,Services,33.22812667849765,15.61
2014-04-15,Public Administration,44.00107283693591,15.61
2014-04-16,"Agriculture, Forestry and Fishing",27.529979381228006,14.18
2014-04-16,Mining,25.762039104649435,14.18
2014-04-16,Construction,22.561128342760785,14.18
2014-04-16,Manufacturing,23.06756669847085,14.18
2014-04-16,Transportation and other Utilities,19.90023498303131,14.18
2014-04-16,Wholesale Trade,25.437875873064034,14.18
2014-04-16,Retail Trade,19.166929141303502,14.18
2014-04-16,"Finance, Insurance and Real Estate",18.569549929685778,14.18
2014-04-16,Services,33.3020402219148,14.18
2014-04-16,Public Administration,44.14443410807327,14.18
2014-04-17,"Agriculture, Forestry and Fishing",27.15879730689594,13.36
2014-04-17,Mining,25.630700572994364,13.36
2014-04-17,Construction,23.2295534224293,13.36
2014-04-17,Manufacturing,23.259194578817958,13.36
2014-04-17,Transportation and other Utilities,20.12674671124184,13.36
2014-04-17,Wholesale Trade,25.288960767680273,13.36
2014-04-17,Retail Trade,19.365764173404013,13.36
2014-04-17,"Finance, Insurance and Real Estate",18.490525139619077,13.36
2014-04-17,Services,33.3067483872342,13.36
2014-04-17,Public Administration,43.886686257436565,13.36
2014-04-21,"Agriculture, Forestry and Fishing",27.22583072620543,13.25
2014-04-21,Mining,25.427835471709912,13.25
2014-04-21,Construction,22.96711761583107,13.25
2014-04-21,Manufacturing,23.376652400866547,13.25
2014-04-21,Transportation and other Utilities,20.20349581950054,13.25
2014-04-21,Wholesale Trade,24.922782991547887,13.25
2014-04-21,Retail Trade,19.306837759252844,13.25
2014-04-21,"Finance, Insurance and Real Estate",18.389005497221653,13.25
2014-04-21,Services,33.069800558647245,13.25
2014-04-21,Public Administration,43.98158812626609,13.25
2014-04-22,"Agriculture, Forestry and Fishing",25.4602759880605,13.19
2014-04-22,Mining,25.34497652928186,13.19
2014-04-22,Construction,22.563766740248898,13.19
2014-04-22,Manufacturing,23.418304571996273,13.19
2014-04-22,Transportation and other Utilities,20.089770838207322,13.19
2014-04-22,Wholesale Trade,24.623799751153445,13.19
2014-04-22,Retail Trade,19.58813333510833,13.19
2014-04-22,"Finance, Insurance and Real Estate",18.153905947758012,13.19
2014-04-22,Services,32.834273312045006,13.19
2014-04-22,Public Administration,45.57554058395801,13.19
2014-04-23,"Agriculture, Forestry and Fishing",24.91015423586593,13.27
2014-04-23,Mining,25.350255135168904,13.27
2014-04-23,Construction,21.9901918541526,13.27
2014-04-23,Manufacturing,23.107059571173103,13.27
2014-04-23,Transportation and other Utilities,20.304231710257717,13.27
2014-04-23,Wholesale Trade,24.192621059867797,13.27
2014-04-23,Retail Trade,19.53251195345387,13.27
2014-04-23,"Finance, Insurance and Real Estate",17.883171964106147,13.27
2014-04-23,Services,32.175839796274936,13.27
2014-04-23,Public Administration,44.619269471312876,13.27
2014-04-24,"Agriculture, Forestry and Fishing",24.86933039066928,13.32
2014-04-24,Mining,25.65663005579983,13.32
2014-04-24,Construction,25.71799087781688,13.32
2014-04-24,Manufacturing,24.42955541741612,13.32
2014-04-24,Transportation and other Utilities,20.534673005966784,13.32
2014-04-24,Wholesale Trade,24.39894633866021,13.32
2014-04-24,Retail Trade,19.351495098774212,13.32
2014-04-24,"Finance, Insurance and Real Estate",17.97793401053403,13.32
2014-04-24,Services,32.4728223590961,13.32
2014-04-24,Public Administration,44.09044291645048,13.32
2014-04-25,"Agriculture, Forestry and Fishing",25.68047204701281,14.06
2014-04-25,Mining,25.519115154155845,14.06
2014-04-25,Construction,26.74726465455933,14.06
2014-04-25,Manufacturing,24.710451926166975,14.06
2014-04-25,Transportation and other Utilities,20.820135781928297,14.06
2014-04-25,Wholesale Trade,25.14639270280405,14.06
2014-04-25,Retail Trade,19.372201383674813,14.06
2014-04-25,"Finance, Insurance and Real Estate",18.220580350205253,14.06
2014-04-25,Services,34.25257368283774,14.06
2014-04-25,Public Administration,44.81293063876269,14.06
2014-04-28,"Agriculture, Forestry and Fishing",24.74840637852311,13.97
2014-04-28,Mining,25.480321837933637,13.97
2014-04-28,Construction,26.484163550144444,13.97
2014-04-28,Manufacturing,24.683086790443642,13.97
2014-04-28,Transportation and other Utilities,20.87582750077029,13.97
2014-04-28,Wholesale Trade,24.200865442219687,13.97
2014-04-28,Retail Trade,19.67602949267874,13.97
2014-04-28,"Finance, Insurance and Real Estate",18.048092382527425,13.97
2014-04-28,Services,33.011963841704656,13.97
2014-04-28,Public Administration,43.38363336825759,13.97
2014-04-29,"Agriculture, Forestry and Fishing",24.134221262026966,13.71
2014-04-29,Mining,24.468872950946984,13.71
2014-04-29,Construction,24.74234524841243,13.71
2014-04-29,Manufacturing,24.424629579090983,13.71
2014-04-29,Transportation and other Utilities,20.708920252943766,13.71
2014-04-29,Wholesale Trade,23.812057643900015,13.71
2014-04-29,Retail Trade,18.701484579904104,13.71
2014-04-29,"Finance, Insurance and Real Estate",17.675986795934346,13.71
2014-04-29,Services,33.32532781991185,13.71
2014-04-29,Public Administration,43.343942473317156,13.71
2014-04-30,"Agriculture, Forestry and Fishing",24.044909110207605,13.41
2014-04-30,Mining,24.251425815432963,13.41
2014-04-30,Construction,25.015583232137537,13.41
2014-04-30,Manufacturing,24.340118585587284,13.41
2014-04-30,Transportation and other Utilities,20.693680100569622,13.41
2014-04-30,Wholesale Trade,23.424291394245767,13.41
2014-04-30,Retail Trade,18.372813274713213,13.41
2014-04-30,"Finance, Insurance and Real Estate",17.666207798022093,13.41
2014-04-30,Services,33.46805509629798,13.41
2014-04-30,Public Administration,43.376187892258585,13.41
2014-05-01,"Agriculture, Forestry and Fishing",23.540184523277453,13.25
2014-05-01,Mining,24.16171262024018,13.25
2014-05-01,Construction,24.873236423906683,13.25
2014-05-01,Manufacturing,23.91363871936821,13.25
2014-05-01,Transportation and other Utilities,20.765638102201105,13.25
2014-05-01,Wholesale Trade,23.11253374067321,13.25
2014-05-01,Retail Trade,18.26924267185127,13.25
2014-05-01,"Finance, Insurance and Real Estate",17.37043884648376,13.25
2014-05-01,Services,32.6566152850804,13.25
2014-05-01,Public Administration,42.89878364695519,13.25
2014-05-02,"Agriculture, Forestry and Fishing",23.14350268003423,12.91
2014-05-02,Mining,23.117889533777753,12.91
2014-05-02,Construction,24.575216350310743,12.91
2014-05-02,Manufacturing,21.932217480555572,12.91
2014-05-02,Transportation and other Utilities,19.867006304488037,12.91
2014-05-02,Wholesale Trade,21.489160352115555,12.91
2014-05-02,Retail Trade,15.735983410602135,12.91
2014-05-02,"Finance, Insurance and Real Estate",15.042087500108524,12.91
2014-05-02,Services,29.81206142190255,12.91
2014-05-02,Public Administration,40.69355750820761,12.91
2014-05-05,"Agriculture, Forestry and Fishing",22.98122862060828,13.29
2014-05-05,Mining,22.88883144883779,13.29
2014-05-05,Construction,24.781610242798592,13.29
2014-05-05,Manufacturing,21.325762277999573,13.29
2014-05-05,Transportation and other Utilities,19.208612715814844,13.29
2014-05-05,Wholesale Trade,20.579377870060164,13.29
2014-05-05,Retail Trade,15.499342065792941,13.29
2014-05-05,"Finance, Insurance and Real Estate",14.351701486171066,13.29
2014-05-05,Services,28.857170211280135,13.29
2014-05-05,Public Administration,39.8975958643231,13.29
2014-05-06,"Agriculture, Forestry and Fishing",21.48735103976377,13.8
2014-05-06,Mining,22.710246894949304,13.8
2014-05-06,Construction,25.682436237555752,13.8
2014-05-06,Manufacturing,21.561237423776003,13.8
2014-05-06,Transportation and other Utilities,19.433389983466718,13.8
2014-05-06,Wholesale Trade,21.04546665757518,13.8
2014-05-06,Retail Trade,15.916379228247022,13.8
2014-05-06,"Finance, Insurance and Real Estate",14.817508558065546,13.8
2014-05-06,Services,29.52265155419543,13.8
2014-05-06,Public Administration,40.468050404006924,13.8
2014-05-07,"Agriculture, Forestry and Fishing",21.469341923577478,13.4
2014-05-07,Mining,23.354027200209238,13.4
2014-05-07,Construction,26.11504447875082,13.4
2014-05-07,Manufacturing,21.681455961196818,13.4
2014-05-07,Transportation and other Utilities,19.666994868252512,13.4
2014-05-07,Wholesale Trade,21.69589932803519,13.4
2014-05-07,Retail Trade,16.352722959888446,13.4
2014-05-07,"Finance, Insurance and Real Estate",15.195109177687536,13.4
2014-05-07,Services,30.0165930791574,13.4
2014-05-07,Public Administration,42.13936035531464,13.4
2014-05-08,"Agriculture, Forestry and Fishing",21.52829417290737,13.43
2014-05-08,Mining,24.418267650361067,13.43
2014-05-08,Construction,25.672203712863595,13.43
2014-05-08,Manufacturing,21.458038988903674,13.43
2014-05-08,Transportation and other Utilities,19.92518615285327,13.43
2014-05-08,Wholesale Trade,21.899946807902484,13.43
2014-05-08,Retail Trade,16.57235826033004,13.43
2014-05-08,"Finance, Insurance and Real Estate",14.84575458132661,13.43
2014-05-08,Services,28.83035941085263,13.43
2014-05-08,Public Administration,43.237069693415656,13.43
2014-05-09,"Agriculture, Forestry and Fishing",21.15823884533864,12.92
2014-05-09,Mining,24.230185879731927,12.92
2014-05-09,Construction,25.765174887167426,12.92
2014-05-09,Manufacturing,21.16866976734991,12.92
2014-05-09,Transportation and other Utilities,20.000320468731548,12.92
2014-05-09,Wholesale Trade,22.213621549829412,12.92
2014-05-09,Retail Trade,16.382925034165186,12.92
2014-05-09,"Finance, Insurance and Real Estate",14.660529956935278,12.92
2014-05-09,Services,28.783761587680672,12.92
2014-05-09,Public Administration,43.59554859995888,12.92
2014-05-12,"Agriculture, Forestry and Fishing",22.00465429578488,12.23
2014-05-12,Mining,24.694465017903703,12.23
2014-05-12,Construction,27.10742086724374,12.23
2014-05-12,Manufacturing,21.778096981534592,12.23
2014-05-12,Transportation and other Utilities,20.258043937580073,12.23
2014-05-12,Wholesale Trade,23.702237622884315,12.23
2014-05-12,Retail Trade,16.520683064455064,12.23
2014-05-12,"Finance, Insurance and Real Estate",15.376220431297416,12.23
2014-05-12,Services,30.31773006500453,12.23
2014-05-12,Public Administration,45.34390222479791,12.23
2014-05-13,"Agriculture, Forestry and Fishing",21.364032324108337,12.13
2014-05-13,Mining,24.71173281599102,12.13
2014-05-13,Construction,27.070622628766948,12.13
2014-05-13,Manufacturing,21.167583947304017,12.13
2014-05-13,Transportation and other Utilities,20.0985126062678,12.13
2014-05-13,Wholesale Trade,24.365906348779628,12.13
2014-05-13,Retail Trade,16.224979283828503,12.13
2014-05-13,"Finance, Insurance and Real Estate",15.177174201474521,12.13
2014-05-13,Services,30.068638424245275,12.13
2014-05-13,Public Administration,43.54847361768934,12.13
2014-05-14,"Agriculture, Forestry and Fishing",21.495890165268346,12.17
2014-05-14,Mining,24.60903565089111,12.17
2014-05-14,Construction,27.902086514748177,12.17
2014-05-14,Manufacturing,20.92924477834066,12.17
2014-05-14,Transportation and other Utilities,19.573342943169965,12.17
2014-05-14,Wholesale Trade,24.415401981798517,12.17
2014-05-14,Retail Trade,16.27090925433149,12.17
2014-05-14,"Finance, Insurance and Real Estate",15.376961960129268,12.17
2014-05-14,Services,29.77077244304684,12.17
2014-05-14,Public Administration,43.45586847837384,12.17
2014-05-15,"Agriculture, Forestry and Fishing",19.998182472520664,13.17
2014-05-15,Mining,24.49499698014916,13.17
2014-05-15,Construction,25.3812888118941,13.17
2014-05-15,Manufacturing,20.274118994495627,13.17
2014-05-15,Transportation and other Utilities,19.31859154912974,13.17
2014-05-15,Wholesale Trade,24.165480692468975,13.17
2014-05-15,Retail Trade,17.17428308427878,13.17
2014-05-15,"Finance, Insurance and Real Estate",15.791657873589697,13.17
2014-05-15,Services,29.98185710681508,13.17
2014-05-15,Public Administration,43.63344546907667,13.17
2014-05-16,"Agriculture, Forestry and Fishing",19.055433837630268,12.44
2014-05-16,Mining,23.568638299164977,12.44
2014-05-16,Construction,24.150341198284607,12.44
2014-05-16,Manufacturing,19.72114025814881,12.44
2014-05-16,Transportation and other Utilities,18.7995246543515,12.44
2014-05-16,Wholesale Trade,23.12706417723953,12.44
2014-05-16,Retail Trade,17.852001493083286,12.44
2014-05-16,"Finance, Insurance and Real Estate",15.318746113446267,12.44
2014-05-16,Services,27.25112632023556,12.44
2014-05-16,Public Administration,41.41187520626736,12.44
2014-05-19,"Agriculture, Forestry and Fishing",20.03113680753994,12.42
2014-05-19,Mining,23.32596512611936,12.42
2014-05-19,Construction,24.267120366719737,12.42
2014-05-19,Manufacturing,18.64705176838314,12.42
2014-05-19,Transportation and other Utilities,18.557197455321774,12.42
2014-05-19,Wholesale Trade,23.216825690925845,12.42
2014-05-19,Retail Trade,17.248248249249713,12.42
2014-05-19,"Finance, Insurance and Real Estate",15.078308375353062,12.42
2014-05-19,Services,26.462662850669943,12.42
2014-05-19,Public Administration,41.169868180235795,12.42
2014-05-20,"Agriculture, Forestry and Fishing",20.477829467932903,12.96
2014-05-20,Mining,22.749567240150387,12.96
2014-05-20,Construction,24.547264276879794,12.96
2014-05-20,Manufacturing,18.452824698414183,12.96
2014-05-20,Transportation and other Utilities,18.566365653723203,12.96
2014-05-20,Wholesale Trade,22.622106515453776,12.96
2014-05-20,Retail Trade,18.6172256158942,12.96
2014-05-20,"Finance, Insurance and Real Estate",14.860800116520812,12.96
2014-05-20,Services,25.623071062645977,12.96
2014-05-20,Public Administration,40.47914212857604,12.96
2014-05-21,"Agriculture, Forestry and Fishing",20.660500456251487,11.91
2014-05-21,Mining,22.905488519994226,11.91
2014-05-21,Construction,24.73606513874181,11.91
2014-05-21,Manufacturing,18.43932428342364,11.91
2014-05-21,Transportation and other Utilities,18.30049051774478,11.91
2014-05-21,Wholesale Trade,22.678984720186335,11.91
2014-05-21,Retail Trade,19.219454011295912,11.91
2014-05-21,"Finance, Insurance and Real Estate",15.037914972010755,11.91
2014-05-21,Services,25.12133970675647,11.91
2014-05-21,Public Administration,40.124379076425676,11.91
2014-05-22,"Agriculture, Forestry and Fishing",20.77861113791996,12.03
2014-05-22,Mining,22.70797878721979,12.03
2014-05-22,Construction,25.017903880348225,12.03
2014-05-22,Manufacturing,18.16839159313556,12.03
2014-05-22,Transportation and other Utilities,17.865417004692077,12.03
2014-05-22,Wholesale Trade,21.1522540922517,12.03
2014-05-22,Retail Trade,19.53254674719104,12.03
2014-05-22,"Finance, Insurance and Real Estate",15.078020325883688,12.03
2014-05-22,Services,24.84540311294935,12.03
2014-05-22,Public Administration,39.753810773661755,12.03
2014-05-23,"Agriculture, Forestry and Fishing",19.970463662839933,11.36
2014-05-23,Mining,22.092116667427593,11.36
2014-05-23,Construction,25.9403962160276,11.36
2014-05-23,Manufacturing,18.11628220003224,11.36
2014-05-23,Transportation and other Utilities,17.52593113846491,11.36
2014-05-23,Wholesale Trade,20.83881302693006,11.36
2014-05-23,Retail Trade,19.52769180384928,11.36
2014-05-23,"Finance, Insurance and Real Estate",15.015934464700775,11.36
2014-05-23,Services,24.608762399132264,11.36
2014-05-23,Public Administration,39.63147804954515,11.36
2014-05-27,"Agriculture, Forestry and Fishing",20.28172477935872,11.51
2014-05-27,Mining,22.571523693886608,11.51
2014-05-27,Construction,25.888103619582893,11.51
2014-05-27,Manufacturing,18.115686546727762,11.51
2014-05-27,Transportation and other Utilities,17.51960835329486,11.51
2014-05-27,Wholesale Trade,20.64037455542119,11.51
2014-05-27,Retail Trade,19.865649194939046,11.51
2014-05-27,"Finance, Insurance and Real Estate",15.247636472407022,11.51
2014-05-27,Services,25.097450246403003,11.51
2014-05-27,Public Administration,40.15071848110403,11.51
2014-05-28,"Agriculture, Forestry and Fishing",20.50652221064284,11.68
2014-05-28,Mining,22.300655193123394,11.68
2014-05-28,Construction,24.58390209487812,11.68
2014-05-28,Manufacturing,17.66145076427111,11.68
2014-05-28,Transportation and other Utilities,17.264478851950482,11.68
2014-05-28,Wholesale Trade,19.819529375992037,11.68
2014-05-28,Retail Trade,19.439265326622095,11.68
2014-05-28,"Finance, Insurance and Real Estate",14.530229372372672,11.68
2014-05-28,Services,23.58132206446153,11.68
2014-05-28,Public Administration,38.85735607672849,11.68
2014-05-29,"Agriculture, Forestry and Fishing",20.1153679815151,11.57
2014-05-29,Mining,21.42603291046121,11.57
2014-05-29,Construction,24.201061655849415,11.57
2014-05-29,Manufacturing,17.122355607711086,11.57
2014-05-29,Transportation and other Utilities,16.476721356353995,11.57
2014-05-29,Wholesale Trade,19.553269664543382,11.57
2014-05-29,Retail Trade,18.901731915353913,11.57
2014-05-29,"Finance, Insurance and Real Estate",13.682928042365852,11.57
2014-05-29,Services,22.099915292939954,11.57
2014-05-29,Public Administration,35.94004207744032,11.57
2014-05-30,"Agriculture, Forestry and Fishing",19.96266212927302,11.4
2014-05-30,Mining,19.62160909865422,11.4
2014-05-30,Construction,24.22131383164567,11.4
2014-05-30,Manufacturing,16.77195016626951,11.4
2014-05-30,Transportation and other Utilities,15.733274631753284,11.4
2014-05-30,Wholesale Trade,18.686199778491044,11.4
2014-05-30,Retail Trade,18.629043819259696,11.4
2014-05-30,"Finance, Insurance and Real Estate",13.399586093595508,11.4
2014-05-30,Services,21.90878064360244,11.4
2014-05-30,Public Administration,33.339756611954044,11.4
2014-06-02,"Agriculture, Forestry and Fishing",20.414579288483974,11.58
2014-06-02,Mining,19.303478189952195,11.58
2014-06-02,Construction,23.590912362808552,11.58
2014-06-02,Manufacturing,16.745047070308985,11.58
2014-06-02,Transportation and other Utilities,15.319203164170892,11.58
2014-06-02,Wholesale Trade,18.429596122530665,11.58
2014-06-02,Retail Trade,18.383659923591928,11.58
2014-06-02,"Finance, Insurance and Real Estate",13.290184648363596,11.58
2014-06-02,Services,21.9187183724445,11.58
2014-06-02,Public Administration,33.18034456150886,11.58
2014-06-03,"Agriculture, Forestry and Fishing",19.513682366964566,11.87
2014-06-03,Mining,18.455425342633326,11.87
2014-06-03,Construction,22.265142488002926,11.87
2014-06-03,Manufacturing,15.984883012234105,11.87
2014-06-03,Transportation and other Utilities,15.025990479531734,11.87
2014-06-03,Wholesale Trade,17.23849737544591,11.87
2014-06-03,Retail Trade,18.177552061217913,11.87
2014-06-03,"Finance, Insurance and Real Estate",12.728851765986347,11.87
2014-06-03,Services,20.72755077253124,11.87
2014-06-03,Public Administration,31.694463174990297,11.87
2014-06-04,"Agriculture, Forestry and Fishing",19.72305237701263,12.08
2014-06-04,Mining,18.360231609307956,12.08
2014-06-04,Construction,22.078841056767374,12.08
2014-06-04,Manufacturing,15.994358851872136,12.08
2014-06-04,Transportation and other Utilities,14.865445536710899,12.08
2014-06-04,Wholesale Trade,16.42284985814244,12.08
2014-06-04,Retail Trade,18.36444125296883,12.08
2014-06-04,"Finance, Insurance and Real Estate",12.740103341121326,12.08
2014-06-04,Services,20.394333970333932,12.08
2014-06-04,Public Administration,32.957883074480144,12.08
2014-06-05,"Agriculture, Forestry and Fishing",20.020007773612125,11.68
2014-06-05,Mining,18.291394907769632,11.68
2014-06-05,Construction,21.16819794541316,11.68
2014-06-05,Manufacturing,15.947873347178515,11.68
2014-06-05,Transportation and other Utilities,14.78123826184055,11.68
2014-06-05,Wholesale Trade,16.36316975045982,11.68
2014-06-05,Retail Trade,18.183817749935184,11.68
2014-06-05,"Finance, Insurance and Real Estate",12.777297623337542,11.68
2014-06-05,Services,20.8311988465865,11.68
2014-06-05,Public Administration,31.40398114910011,11.68
2014-06-06,"Agriculture, Forestry and Fishing",20.53404724711596,10.73
2014-06-06,Mining,17.62881988475364,10.73
2014-06-06,Construction,21.236300064539908,10.73
2014-06-06,Manufacturing,14.91613715727002,10.73
2014-06-06,Transportation and other Utilities,14.393130806261265,10.73
2014-06-06,Wholesale Trade,15.784642509335441,10.73
2014-06-06,Retail Trade,17.130797842617568,10.73
2014-06-06,"Finance, Insurance and Real Estate",11.838286838699602,10.73
2014-06-06,Services,20.157160095399956,10.73
2014-06-06,Public Administration,33.22256026126187,10.73
2014-06-09,"Agriculture, Forestry and Fishing",21.445727713794742,11.15
2014-06-09,Mining,17.36201342892091,11.15
2014-06-09,Construction,21.03573609613816,11.15
2014-06-09,Manufacturing,15.375132834794881,11.15
2014-06-09,Transportation and other Utilities,14.012394690659521,11.15
2014-06-09,Wholesale Trade,15.851395295345482,11.15
2014-06-09,Retail Trade,16.690722787772298,11.15
2014-06-09,"Finance, Insurance and Real Estate",11.909446459855083,11.15
2014-06-09,Services,20.06181730789215,11.15
2014-06-09,Public Administration,31.625525633031796,11.15
2014-06-10,"Agriculture, Forestry and Fishing",21.09284052376894,10.99
2014-06-10,Mining,17.70891637345256,10.99
2014-06-10,Construction,21.426429242236495,10.99
2014-06-10,Manufacturing,15.371398256641681,10.99
2014-06-10,Transportation and other Utilities,13.586691030151007,10.99
2014-06-10,Wholesale Trade,15.785003566470543,10.99
2014-06-10,Retail Trade,16.641340014937807,10.99
2014-06-10,"Finance, Insurance and Real Estate",11.896779420841007,10.99
2014-06-10,Services,20.277971846664915,10.99
2014-06-10,Public Administration,31.976182656272414,10.99
2014-06-11,"Agriculture, Forestry and Fishing",21.053100740332514,11.6
2014-06-11,Mining,17.903302573116918,11.6
2014-06-11,Construction,22.218415249773773,11.6
2014-06-11,Manufacturing,14.93087682786054,11.6
2014-06-11,Transportation and other Utilities,13.305300982369975,11.6
2014-06-11,Wholesale Trade,15.394125122505503,11.6
2014-06-11,Retail Trade,15.215032935798693,11.6
2014-06-11,"Finance, Insurance and Real Estate",11.767532406783575,11.6
2014-06-11,Services,20.008442133566597,11.6
2014-06-11,Public Administration,31.28736750502773,11.6
2014-06-12,"Agriculture, Forestry and Fishing",21.7276761947357,12.56
2014-06-12,Mining,18.18059814119015,12.56
2014-06-12,Construction,23.39346597114071,12.56
2014-06-12,Manufacturing,15.38476469547473,12.56
2014-06-12,Transportation and other Utilities,13.646488952185063,12.56
2014-06-12,Wholesale Trade,15.97252827529597,12.56
2014-06-12,Retail Trade,15.617870028967229,12.56
2014-06-12,"Finance, Insurance and Real Estate",11.977301348609773,12.56
2014-06-12,Services,20.08421382217927,12.56
2014-06-12,Public Administration,31.317023543413963,12.56
2014-06-13,"Agriculture, Forestry and Fishing",21.803621483103484,12.18
2014-06-13,Mining,18.228603779349452,12.18
2014-06-13,Construction,22.833366247477933,12.18
2014-06-13,Manufacturing,15.552328903034368,12.18
2014-06-13,Transportation and other Utilities,13.76898497495097,12.18
2014-06-13,Wholesale Trade,15.919072427118675,12.18
2014-06-13,Retail Trade,15.304577011907394,12.18
2014-06-13,"Finance, Insurance and Real Estate",11.881170114403034,12.18
2014-06-13,Services,20.036259362111586,12.18
2014-06-13,Public Administration,32.76362996413058,12.18
2014-06-16,"Agriculture, Forestry and Fishing",22.05733849165173,12.65
2014-06-16,Mining,18.238559434646927,12.65
2014-06-16,Construction,21.50272091481374,12.65
2014-06-16,Manufacturing,15.763522447663249,12.65
2014-06-16,Transportation and other Utilities,14.624243992741723,12.65
2014-06-16,Wholesale Trade,16.05205200083022,12.65
2014-06-16,Retail Trade,15.4743120070612,12.65
2014-06-16,"Finance, Insurance and Real Estate",12.049133382857557,12.65
2014-06-16,Services,20.058076062910065,12.65
2014-06-16,Public Administration,33.848599185859904,12.65
2014-06-17,"Agriculture, Forestry and Fishing",20.306091449182684,12.06
2014-06-17,Mining,17.73525485503913,12.06
2014-06-17,Construction,21.339882018271805,12.06
2014-06-17,Manufacturing,15.552684652963462,12.06
2014-06-17,Transportation and other Utilities,14.640534940869866,12.06
2014-06-17,Wholesale Trade,16.01167693030929,12.06
2014-06-17,Retail Trade,15.139433077000053,12.06
2014-06-17,"Finance, Insurance and Real Estate",11.931489700090562,12.06
2014-06-17,Services,19.33369033142563,12.06
2014-06-17,Public Administration,34.13186444128605,12.06
2014-06-18,"Agriculture, Forestry and Fishing",21.07016021196377,10.61
2014-06-18,Mining,17.84962620115719,10.61
2014-06-18,Construction,21.363888635224626,10.61
2014-06-18,Manufacturing,15.818184565715919,10.61
2014-06-18,Transportation and other Utilities,15.565752093347996,10.61
2014-06-18,Wholesale Trade,16.246430691035616,10.61
2014-06-18,Retail Trade,15.213441384681937,10.61
2014-06-18,"Finance, Insurance and Real Estate",12.045978497841356,10.61
2014-06-18,Services,19.677769240109367,10.61
2014-06-18,Public Administration,34.13638685419391,10.61
2014-06-19,"Agriculture, Forestry and Fishing",20.535836974971104,10.62
2014-06-19,Mining,18.44575655251952,10.62
2014-06-19,Construction,22.092157496259986,10.62
2014-06-19,Manufacturing,15.66634820192447,10.62
2014-06-19,Transportation and other Utilities,15.938761099783212,10.62
2014-06-19,Wholesale Trade,15.235411785453529,10.62
2014-06-19,Retail Trade,15.02444473139508,10.62
2014-06-19,"Finance, Insurance and Real Estate",12.213434915449472,10.62
2014-06-19,Services,19.744717273198855,10.62
2014-06-19,Public Administration,36.695838246033034,10.62
2014-06-20,"Agriculture, Forestry and Fishing",21.262695014596922,10.85
2014-06-20,Mining,18.548929292655053,10.85
2014-06-20,Construction,22.131976559788647,10.85
2014-06-20,Manufacturing,16.066174878612244,10.85
2014-06-20,Transportation and other Utilities,16.035499516628615,10.85
2014-06-20,Wholesale Trade,15.126697488077948,10.85
2014-06-20,Retail Trade,15.138950197677481,10.85
2014-06-20,"Finance, Insurance and Real Estate",12.265264549355749,10.85
2014-06-20,Services,19.856917610672134,10.85
2014-06-20,Public Administration,33.61574742811011,10.85
2014-06-23,"Agriculture, Forestry and Fishing",25.316369556939158,10.98
2014-06-23,Mining,18.47749376774614,10.98
2014-06-23,Construction,22.184969776125875,10.98
2014-06-23,Manufacturing,16.095530975515025,10.98
